Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[developmental stage]	Characteristics[disease]	Characteristics[organism part]	Characteristics[individual]	Characteristics[cell type]	Material Type	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[end bias]	Comment[input molecule]	Comment[library construction]	Comment[primer]	Comment[sample barcode read]	Comment[single cell isolation]	Comment[spike in]	Comment[cdna read]	Comment[cdna read offset]	Comment[cdna read size]	Comment[umi barcode read]	Comment[umi barcode offset]	Comment[umi barcode size]	Comment[cell barcode read]	Comment[cell barcode offset]	Comment[cell barcode size]	Protocol REF	Performer	Assay Name	Comment[technical replicate group]	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[read1 file]	Comment[read2 file]	Factor Value[cell type]	Factor Value[time]	Unit[time unit]
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3e_S8_L001	group 8	sequencing assay	ERX6994761	3e_S8_L001_R2_001.fastq.gz	3e_S8_L001_R2_001.fastq.gz	ERR7425772	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425772/3e_S8_L001_R2_001.fastq.gz	3e_S8_L001_R1_001.fastq.gz	3e_S8_L001_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3e_S8_L002	group 8	sequencing assay	ERX6994761	3e_S8_L002_R1_001.fastq.gz	3e_S8_L002_R1_001.fastq.gz	ERR7425773	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425773/3e_S8_L002_R1_001.fastq.gz	3e_S8_L002_R1_001.fastq.gz	3e_S8_L002_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3e_S8_L002	group 8	sequencing assay	ERX6994761	3e_S8_L002_R2_001.fastq.gz	3e_S8_L002_R2_001.fastq.gz	ERR7425773	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425773/3e_S8_L002_R2_001.fastq.gz	3e_S8_L002_R1_001.fastq.gz	3e_S8_L002_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3e_S8_L003	group 8	sequencing assay	ERX6994761	3e_S8_L003_R1_001.fastq.gz	3e_S8_L003_R1_001.fastq.gz	ERR7425774	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425774/3e_S8_L003_R1_001.fastq.gz	3e_S8_L003_R1_001.fastq.gz	3e_S8_L003_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3e_S8_L003	group 8	sequencing assay	ERX6994761	3e_S8_L003_R2_001.fastq.gz	3e_S8_L003_R2_001.fastq.gz	ERR7425774	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425774/3e_S8_L003_R2_001.fastq.gz	3e_S8_L003_R1_001.fastq.gz	3e_S8_L003_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3e_S8_L004	group 8	sequencing assay	ERX6994761	3e_S8_L004_R1_001.fastq.gz	3e_S8_L004_R1_001.fastq.gz	ERR7425775	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425775/3e_S8_L004_R1_001.fastq.gz	3e_S8_L004_R1_001.fastq.gz	3e_S8_L004_R2_001.fastq.gz	memory B cell	2020	year
Donor2_MBC_may2020	ERS8953580	SAMEA11308719	Homo sapiens	adult	normal	blood	2	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor2_MBC_may2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	3e_S8_L004	group 8	sequencing assay	ERX6994761	3e_S8_L004_R2_001.fastq.gz	3e_S8_L004_R2_001.fastq.gz	ERR7425775	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425775/3e_S8_L004_R2_001.fastq.gz	3e_S8_L004_R1_001.fastq.gz	3e_S8_L004_R2_001.fastq.gz	memory B cell	2020	year
Donor1_MBC_2020	ERS8953578	SAMEA11308717	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT6md_S1_L001	group 6	sequencing assay	ERX6994759	AT6md_S1_L001_R1_001.fastq.gz	AT6md_S1_L001_R1_001.fastq.gz	ERR7425776	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425776/AT6md_S1_L001_R1_001.fastq.gz	AT6md_S1_L001_R1_001.fastq.gz	AT6md_S1_L001_R2_001.fastq.gz	memory B cell	2020	year
Donor1_MBC_2020	ERS8953578	SAMEA11308717	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT6md_S1_L001	group 6	sequencing assay	ERX6994759	AT6md_S1_L001_R2_001.fastq.gz	AT6md_S1_L001_R2_001.fastq.gz	ERR7425776	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425776/AT6md_S1_L001_R2_001.fastq.gz	AT6md_S1_L001_R1_001.fastq.gz	AT6md_S1_L001_R2_001.fastq.gz	memory B cell	2020	year
Donor1_MBC_2020	ERS8953578	SAMEA11308717	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT6me_S2_L001	group 6	sequencing assay	ERX6994759	AT6me_S2_L001_R1_001.fastq.gz	AT6me_S2_L001_R1_001.fastq.gz	ERR7425777	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425777/AT6me_S2_L001_R1_001.fastq.gz	AT6me_S2_L001_R1_001.fastq.gz	AT6me_S2_L001_R2_001.fastq.gz	memory B cell	2020	year
Donor1_MBC_2020	ERS8953578	SAMEA11308717	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT6me_S2_L001	group 6	sequencing assay	ERX6994759	AT6me_S2_L001_R2_001.fastq.gz	AT6me_S2_L001_R2_001.fastq.gz	ERR7425777	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425777/AT6me_S2_L001_R2_001.fastq.gz	AT6me_S2_L001_R1_001.fastq.gz	AT6me_S2_L001_R2_001.fastq.gz	memory B cell	2020	year
Donor1_PC_2020	ERS8953575	SAMEA11308714	Homo sapiens	adult	normal	blood	1	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_PC_2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT6p2a_S3_L001	group 3	sequencing assay	ERX6994756	AT6p2a_S3_L001_R1_001.fastq.gz	AT6p2a_S3_L001_R1_001.fastq.gz	ERR7425778	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425778/AT6p2a_S3_L001_R1_001.fastq.gz	AT6p2a_S3_L001_R1_001.fastq.gz	AT6p2a_S3_L001_R2_001.fastq.gz	plasma cell	2020	year
Donor1_PC_2020	ERS8953575	SAMEA11308714	Homo sapiens	adult	normal	blood	1	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_PC_2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT6p2a_S3_L001	group 3	sequencing assay	ERX6994756	AT6p2a_S3_L001_R2_001.fastq.gz	AT6p2a_S3_L001_R2_001.fastq.gz	ERR7425778	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425778/AT6p2a_S3_L001_R2_001.fastq.gz	AT6p2a_S3_L001_R1_001.fastq.gz	AT6p2a_S3_L001_R2_001.fastq.gz	plasma cell	2020	year
Donor1_PC_2020	ERS8953575	SAMEA11308714	Homo sapiens	adult	normal	blood	1	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_PC_2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT6p2b_S4_L001	group 3	sequencing assay	ERX6994756	AT6p2b_S4_L001_R1_001.fastq.gz	AT6p2b_S4_L001_R1_001.fastq.gz	ERR7425779	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425779/AT6p2b_S4_L001_R1_001.fastq.gz	AT6p2b_S4_L001_R1_001.fastq.gz	AT6p2b_S4_L001_R2_001.fastq.gz	plasma cell	2020	year
Donor1_PC_2020	ERS8953575	SAMEA11308714	Homo sapiens	adult	normal	blood	1	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_PC_2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT6p2b_S4_L001	group 3	sequencing assay	ERX6994756	AT6p2b_S4_L001_R2_001.fastq.gz	AT6p2b_S4_L001_R2_001.fastq.gz	ERR7425779	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425779/AT6p2b_S4_L001_R2_001.fastq.gz	AT6p2b_S4_L001_R1_001.fastq.gz	AT6p2b_S4_L001_R2_001.fastq.gz	plasma cell	2020	year
Donor1_PC_2020	ERS8953575	SAMEA11308714	Homo sapiens	adult	normal	blood	1	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_PC_2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT6p2c_S5_L001	group 3	sequencing assay	ERX6994756	AT6p2c_S5_L001_R1_001.fastq.gz	AT6p2c_S5_L001_R1_001.fastq.gz	ERR7425780	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425780/AT6p2c_S5_L001_R1_001.fastq.gz	AT6p2c_S5_L001_R1_001.fastq.gz	AT6p2c_S5_L001_R2_001.fastq.gz	plasma cell	2020	year
Donor1_PC_2020	ERS8953575	SAMEA11308714	Homo sapiens	adult	normal	blood	1	plasma cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_PC_2020	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT6p2c_S5_L001	group 3	sequencing assay	ERX6994756	AT6p2c_S5_L001_R2_001.fastq.gz	AT6p2c_S5_L001_R2_001.fastq.gz	ERR7425780	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425780/AT6p2c_S5_L001_R2_001.fastq.gz	AT6p2c_S5_L001_R1_001.fastq.gz	AT6p2c_S5_L001_R2_001.fastq.gz	plasma cell	2020	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7ma_S7_L001	group 9	sequencing assay	ERX6994762	AT7ma_S7_L001_R1_001.fastq.gz	AT7ma_S7_L001_R1_001.fastq.gz	ERR7425781	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425781/AT7ma_S7_L001_R1_001.fastq.gz	AT7ma_S7_L001_R1_001.fastq.gz	AT7ma_S7_L001_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7ma_S7_L001	group 9	sequencing assay	ERX6994762	AT7ma_S7_L001_R2_001.fastq.gz	AT7ma_S7_L001_R2_001.fastq.gz	ERR7425781	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425781/AT7ma_S7_L001_R2_001.fastq.gz	AT7ma_S7_L001_R1_001.fastq.gz	AT7ma_S7_L001_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7mb_S1_L001	group 9	sequencing assay	ERX6994762	AT7mb_S1_L001_R1_001.fastq.gz	AT7mb_S1_L001_R1_001.fastq.gz	ERR7425782	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425782/AT7mb_S1_L001_R1_001.fastq.gz	AT7mb_S1_L001_R1_001.fastq.gz	AT7mb_S1_L001_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7mb_S1_L001	group 9	sequencing assay	ERX6994762	AT7mb_S1_L001_R2_001.fastq.gz	AT7mb_S1_L001_R2_001.fastq.gz	ERR7425782	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425782/AT7mb_S1_L001_R2_001.fastq.gz	AT7mb_S1_L001_R1_001.fastq.gz	AT7mb_S1_L001_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7mb_S1_L002	group 9	sequencing assay	ERX6994762	AT7mb_S1_L002_R1_001.fastq.gz	AT7mb_S1_L002_R1_001.fastq.gz	ERR7425783	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425783/AT7mb_S1_L002_R1_001.fastq.gz	AT7mb_S1_L002_R1_001.fastq.gz	AT7mb_S1_L002_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7mb_S1_L002	group 9	sequencing assay	ERX6994762	AT7mb_S1_L002_R2_001.fastq.gz	AT7mb_S1_L002_R2_001.fastq.gz	ERR7425783	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425783/AT7mb_S1_L002_R2_001.fastq.gz	AT7mb_S1_L002_R1_001.fastq.gz	AT7mb_S1_L002_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7mb_S1_L003	group 9	sequencing assay	ERX6994762	AT7mb_S1_L003_R1_001.fastq.gz	AT7mb_S1_L003_R1_001.fastq.gz	ERR7425784	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425784/AT7mb_S1_L003_R1_001.fastq.gz	AT7mb_S1_L003_R1_001.fastq.gz	AT7mb_S1_L003_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7mb_S1_L003	group 9	sequencing assay	ERX6994762	AT7mb_S1_L003_R2_001.fastq.gz	AT7mb_S1_L003_R2_001.fastq.gz	ERR7425784	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425784/AT7mb_S1_L003_R2_001.fastq.gz	AT7mb_S1_L003_R1_001.fastq.gz	AT7mb_S1_L003_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7mb_S1_L004	group 9	sequencing assay	ERX6994762	AT7mb_S1_L004_R1_001.fastq.gz	AT7mb_S1_L004_R1_001.fastq.gz	ERR7425785	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425785/AT7mb_S1_L004_R1_001.fastq.gz	AT7mb_S1_L004_R1_001.fastq.gz	AT7mb_S1_L004_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7mb_S1_L004	group 9	sequencing assay	ERX6994762	AT7mb_S1_L004_R2_001.fastq.gz	AT7mb_S1_L004_R2_001.fastq.gz	ERR7425785	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425785/AT7mb_S1_L004_R2_001.fastq.gz	AT7mb_S1_L004_R1_001.fastq.gz	AT7mb_S1_L004_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7mc_S2_L001	group 9	sequencing assay	ERX6994762	AT7mc_S2_L001_R1_001.fastq.gz	AT7mc_S2_L001_R1_001.fastq.gz	ERR7425786	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425786/AT7mc_S2_L001_R1_001.fastq.gz	AT7mc_S2_L001_R1_001.fastq.gz	AT7mc_S2_L001_R2_001.fastq.gz	memory B cell	2010	year
Donor1_MBC_2010	ERS8953581	SAMEA11308720	Homo sapiens	adult	normal	blood	1	memory B cell	cell	P-MTAB-116475	P-MTAB-116476	P-MTAB-116477	Donor1_MBC_2010	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	5 prime tag	RNA	10xV2	oligo-dT	read2	10x	none	read2	0	150	read1	16	10	read1	0	16	P-MTAB-116478	Genomic Facility, Institute for Research in Biomedicine (IRB), Bellinzona, Switzerland 	AT7mc_S2_L001	group 9	sequencing assay	ERX6994762	AT7mc_S2_L001_R2_001.fastq.gz	AT7mc_S2_L001_R2_001.fastq.gz	ERR7425786	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR742/ERR7425786/AT7mc_S2_L001_R2_001.fastq.gz	AT7mc_S2_L001_R1_001.fastq.gz	AT7mc_S2_L001_R2_001.fastq.gz	memory B cell	2010	year
